Fecha;Carrera;Ciudad;Provincia;Tipo;Distancia;Web;Infantil
2019-01-13 00:00:00;Vuelta Pedestre a Tres Cantos 15k;Tres Cantos;Madrid;Running;15 Km;http://laetus.es/;False
2019-01-13 00:00:00;Vuelta Pedestre a Tres Cantos 5k;Tres Cantos;Madrid;Running;5 Km;http://laetus.es/;False
2019-01-13 00:00:00;Trail Ribamontán al Mar;Ribamontán al Mar;Cantabria;Trail;25 Km;http://www.ribamontanalmar.es/;True
2019-01-17 00:00:00;"Marxa i cursa de la Policia Municipal de Girona ""Memorial Javi Hernández""";Girona;Girona;Running;7,700 m;http://www.girona.cat/cursapm;True
2019-01-19 00:00:00;Duatlón Trail Concello de Beariz;Beariz;Ourense;Duatlón;28,500 m;https://www.facebook.com/beariztriatlon/;True
2019-01-19 00:00:00;"Carrera Urbana Internacional “Noche De San Antón"" 4k";Jaén;Jaén;Running;4 Km;http://ociojaen.com/carrera-san-anton/;False
2019-01-19 00:00:00;Trail Nocturno Tegueste;Tegueste;Santa Cruz Tenerife;Trail;15 Km;https://inscripciones.chronotrackcanarias.com/inscripcion/index.php?id=8081;True
2019-01-19 00:00:00;Pilancones Tunte Trail Corta;San Bartolomé de Tirajana;Las Palmas;Trail;16 Km;http://pilanconestuntetrail.es/;True
2019-01-19 00:00:00;Carrera Nocturna Santiago del Teide 7,5k;Santiago del Teide;Santa Cruz Tenerife;Running;7,500 m;http://santiagodelteidedeportes.blogspot.com.es/;True
2019-01-19 00:00:00;Mushing  Villamanta Copa de Madrid;Villamanta;Madrid;Cross;7 Km;https://www.rockthesport.com/es/evento/mushing-villamanta-2019;False
2019-01-19 00:00:00;Pilancones Tunte Trail Canicross;San Bartolomé de Tirajana;Las Palmas;Trail;8 Km;http://pilanconestuntetrail.es/;True
2019-01-19 00:00:00;Carrera Nocturna Santiago del Teide 4,5k;Santiago del Teide;Santa Cruz Tenerife;Running;4,500 m;http://santiagodelteidedeportes.blogspot.com.es/;True
2019-01-19 00:00:00;"Carrera Urbana Internacional “Noche De San Antón"" 10k";Jaén;Jaén;Running;10 Km;http://ociojaen.com/carrera-san-anton/;False
2019-01-19 00:00:00;Carrera Popular de Valladolises;Valladolises;Murcia;Running;6 Km;http://www.dorsal21.com/;False
2019-01-19 00:00:00;Carrera Popular Solidaria Virgen de los Dolores;Ricote;Murcia;Running;7 Km;http://www.famu.es/;False
2019-01-19 00:00:00;Ruta Senderista Solidaria Virgen de los Dolores;Ricote;Murcia;Running;6,500 m;http://www.famu.es/;False
2019-01-19 00:00:00;Trail de Manilva Carrera Larga;Manilva;Málaga;Trail;25 Km;http://tusinscripciones.es/;True
2019-01-19 00:00:00;Trail de Manilva Carrera Corta;Manilva;Málaga;Trail;12 Km;http://tusinscripciones.es/;True
2019-01-19 00:00:00;Trail la Sonrisa de Rafa Senderismo;Berrocal;Huelva;Trail;9 Km;https://www.facebook.com/sonrisaderafa/;False
2019-01-19 00:00:00;La Invernal de MotorLand. Runners 42k;Alcañiz;Teruel;Running;42 Km;http://www.motorlandaragon.com/;True
2019-01-19 00:00:00;Trail la Sonrisa de Rafa Largo;Berrocal;Huelva;Trail;26 Km;https://www.facebook.com/sonrisaderafa/;False
2019-01-19 00:00:00;Trail la Sonrisa de Rafa Corto;Berrocal;Huelva;Trail;11 Km;https://www.facebook.com/sonrisaderafa/;False
2019-01-19 00:00:00;Pilancones Tunte Trail Larga;San Bartolomé de Tirajana;Las Palmas;Trail;44 Km;http://pilanconestuntetrail.es/;True
2019-01-19 00:00:00;Pilancones Tunte Trail Media;San Bartolomé de Tirajana;Las Palmas;Trail;27 Km;http://pilanconestuntetrail.es/;True
2019-01-19 00:00:00;La Invernal de MotorLand. Runners 42k;Alcañiz;Teruel;Running;42 Km;http://www.motorlandaragon.com/;True
2019-01-19 00:00:00;La Invernal de MotorLand. Runners Combinada;Alcañiz;Teruel;Duatlón;121 Km;http://www.motorlandaragon.com/;True
2019-01-19 00:00:00;La Invernal de MotorLand. Runners Ciclismo 100k;Alcañiz;Teruel;Ciclismo;100 Km;http://www.motorlandaragon.com/;True
2019-01-19 00:00:00;La Invernal de MotorLand. Runners Ciclismo 50k;Alcañiz;Teruel;Ciclismo;50 Km;http://www.motorlandaragon.com/;True
2019-01-19 00:00:00;Cursa Popular Sant Sebastià a Costitx;Costitx;Illes Balears;Running;9,200 m;http://elitechip.net/;False
2019-01-19 00:00:00;Cursa popular de Polinyà;Polinyà;Barcelona;Running;10 Km;http://cursapolinya.cat/;False
2019-01-19 00:00:00;Cross Alfamén;Alfamén;Zaragoza;Running;4,350 m;http://www.crossalfamen.com/;True
2019-01-19 00:00:00;Duatlón Por Equipos Villa de Archena;Archena;Murcia;Duatlón;26,500 m;http://www.trimurcia.org/;True
2019-01-19 00:00:00;5k Onda Circuito Cada vez + Mujeres;Onda;Castellón;Running;5 Km;http://www.42ypico.es/;True
2019-01-19 00:00:00;5k Carrera Solidaria Fasnia;Fasnia;Santa Cruz Tenerife;Running;5 Km;http://conchipcanarias.com/;True
2019-01-20 00:00:00;Memorial Domingo Pelegrín. Circuito BTT Murcia XCM;Totana;Murcia;Ciclismo;40 Km;https://www.murciaciclismo.com/btt/;True
2019-01-20 00:00:00;"Cross Internacional Castellano-Manchego ""Villa de Quintanar de la Orden""";Quintanar de la Orden;Toledo;Cross;9 Km;http://www.aytoquintanar.org/;False
2019-01-20 00:00:00;Duatló por Equipos Vila de Almenara;Almenara;Castellón;Duatlón;29,500 m;http://circuitduatlonscastello.com/;True
2019-01-20 00:00:00;Carrera a favor de la Fundación Adifun 5k;Alcobendas;Madrid;Running;5 Km;http://carreraadifun.com/;False
2019-01-20 00:00:00;Cros Comarcal De A Mariña Lucense. Masculino;Lourenzá;Lugo;Cross;5,100 m;http://www.carreirasgalegas.com/;True
2019-01-20 00:00:00;Cros Comarcal De A Mariña Lucense. Femenino;Lourenzá;Lugo;Cross;2,700 m;http://www.carreirasgalegas.com/;True
2019-01-20 00:00:00;Media Maratón Internacional Villa De Santa Pola;Santa Pola;Alicante;Running;21,097 m;http://www.mitjasantapola.com/es/;False
2019-01-20 00:00:00;Cross Internacional de Itálica Femenino;Santiponce;Sevilla;Cross;8,265 m;http://www.crossinternacionaldeitalica.es/;False
2019-01-20 00:00:00;Carrera Popular Alovera;Alovera;Guadalajara;Running;10 Km;http://clubatletismoalovera.es/;False
2019-01-20 00:00:00;Marcha Contra la Violencia de Género - Memorial Ana Aibar;Paterna;Valencia;Running;2 Km;https://sportmaniacs.com/es/services/inscription/carrera-y-marcha-contra-la-violencia-de-genero-iv-memorial-ana-aibar;True
2019-01-20 00:00:00;Cross Popular León Club de Golf;San Miguel del Camino;León;Cross;8,500 m;http://www.ligacrossinterval.com/;True
2019-01-20 00:00:00;Reto Mencey del Médano 8k;Granadilla de Abona;Santa Cruz Tenerife;Obstácul.;8 Km;http://conchipcanarias.com/;True
2019-01-20 00:00:00;Reto Mencey del Médano 4k;Granadilla de Abona;Santa Cruz Tenerife;Obstácul.;4 Km;http://conchipcanarias.com/;True
2019-01-20 00:00:00;Cross Popular El Palmar;Murcia;Murcia;Cross;5,150 m;http://www.dorsal21.com/;False
2019-01-20 00:00:00;Trail 3 Pics Les Rodanes 28k;Vilamarxant;Valencia;Trail;28 Km;http://trail3pics.blogspot.com.es/;False
2019-01-20 00:00:00;Trail 3 Pics Les Rodanes 14k;Vilamarxant;Valencia;Trail;14 Km;http://trail3pics.blogspot.com.es/;False
2019-01-20 00:00:00;Trail 3 Pics Les Rodanes 8k;Vilamarxant;Valencia;Trail;8 Km;http://trail3pics.blogspot.com.es/;False
2019-01-20 00:00:00;Carrera de las Paces;Villarta de San Juan;Ciudad Real;Running;10 Km;http://cronomancha.com/;False
2019-01-20 00:00:00;Marcha BTT Rueda Ancha;Alhama de Almería;Almería;Ciclismo;40 Km;http://cronomur.es/;True
2019-01-20 00:00:00;Marcha Senderista Rueda Ancha;Alhama de Almería;Almería;Trail;12 Km;http://cronomur.es/;True
2019-01-20 00:00:00;Cronoescalada BTT Chanata Bike;Félix;Almería;Ciclismo;19 Km;http://cronomur.es/;True
2019-01-20 00:00:00;Vuelta a los Jardines de La Granja;La Granja;Segovia;Trail;7 Km;http://carreraslaacebeda.blogspot.com.es/;False
2019-01-20 00:00:00;Ruta BTT 2.0 os do Monte Bravo;Teo;A Coruña;Ciclismo;42 Km;http://www.rutabrava.com/;True
2019-01-20 00:00:00;Trail Running Sierra Oeste de la Fabada;Navalagamella;Madrid;Trail;28 Km;http://www.maratonsierraoeste.net/;True
2019-01-20 00:00:00;Trail Running Sierra Oeste de la Fabada Corto;Navalagamella;Madrid;Trail;6 Km;http://www.maratonsierraoeste.net/;True
2019-01-20 00:00:00;LaPica;Picamoixons;Tarragona;Ciclismo;38 Km;http://www.btttarragona.com/;True
2019-01-20 00:00:00;Cross de Leganés;Leganés;Madrid;Cross;8 Km;http://www.clubatletismoleganes.com/;False
2019-01-20 00:00:00;Carrera Popular de Balazote;Balazote;Albacete;Running;12,100 m;http://www.dipualba.es/carrerasPopulares/#;True
2019-01-20 00:00:00;Cross Montalbán  Circuito Cross Alteltismo Miguel Ríos;Montalbán;Córdoba;Cross;4,500 m;https://masatletismo.com/;False
2019-01-20 00:00:00;10k Carchuna Calahonda;Motril;Granada;Running;10 Km;http://www.cruzandolameta.es/;False
2019-01-20 00:00:00;Trail Desafío La Capitana 15k;Rincón de la Victoria;Málaga;Trail;15 Km;http://www.dorsalchip.es/view/Inicio.aspx;True
2019-01-20 00:00:00;Milla de la Candelera;Molins de Rei;Barcelona;Running;1,609 m;http://milladelacandelera.blogspot.com/;False
2019-01-20 00:00:00;10k de Media Maratón Ciudad De Antequera;Antequera;Málaga;Running;10 Km;http://www.pdmantequera.es/;True
2019-01-20 00:00:00;Duatlón Aldeas de Almonaster;Almonaster la Real;Huelva;Duatlón;27,500 m;http://www.triatlonandalucia.org/;True
2019-01-20 00:00:00;Crono Pujada al Campanar;Borges del Camp.;Tarragona;Running;0,950 m;https://www.tretzesports.org/;True
2019-01-20 00:00:00;Carrera Popular Los Chamuscaos;La Campana;Sevilla;Running;16 Km;http://www.corredorespopulares.es/index.html;True
2019-01-20 00:00:00;Carrera Popular Don Bosco Jérez;Jérez de la Frontera;Cádiz;Running;8 Km;http://www.fedatletismoandaluz.net/;False
2019-01-20 00:00:00;Cursa de l´Oli 10k;Les Borges Blanques;Lleida;Running;10,360 m;http://www.clubatleticborges.cat/;True
2019-01-20 00:00:00;Cross Popular San Antón Mujeres;Valladolid;Valladolid;Cross;8 Km;http://runvasport.es/;True
2019-01-20 00:00:00;Cursa de l´Oli 5k;Les Borges Blanques;Lleida;Running;5 Km;http://www.clubatleticborges.cat/;True
2019-01-20 00:00:00;Entrevinyes Canicross Alella 4k;Alella;Barcelona;Cross;4 Km;https://entrevinyesalella.wordpress.com/;False
2019-01-20 00:00:00;Cursa Solidaria Serinyà Mas Casadevall;Serinyà;Girona;Running;8 Km;http://cursesplaestany.cat/;True
2019-01-20 00:00:00;Entrevinyes Canicross Alella 6k;Alella;Barcelona;Cross;6 Km;https://entrevinyesalella.wordpress.com/;False
2019-01-20 00:00:00;Entrevinyes Canicross Alella 12k;Alella;Barcelona;Cross;12 Km;https://entrevinyesalella.wordpress.com/;False
2019-01-20 00:00:00;Mitja Marató Ciutat De Castelló;Castellón;Castellón;Running;21,097 m;http://www.mediamaratoncastellon.com/;False
2019-01-20 00:00:00;Trail del Lentisco;Sanlúcar de Barrameda;Cádiz;Trail;21 Km;http://www.dorsalchip.es/view/Inicio.aspx;True
2019-01-20 00:00:00;Trail de la Pólvora;Almería;Almería;Trail;24 Km;http://www.dorsalchip.es/view/Inicio.aspx;False
2019-01-20 00:00:00;"Cross Ciudad de Ávila “Memorial José Soriano"" 4k";Ávila;Ávila;Cross;4 Km;http://www.atletismoecosport.com/web/;False
2019-01-20 00:00:00;Travesía Solidaria Villafranca de Córdoba;Villafranca de Córdoba;Córdoba;Running;22 Km;http://www.losagujetasdevillafranca.es/;True
2019-01-20 00:00:00;Trail Rocacorba Trail;Canet d´Adri;Girona;Trail;30 Km;http://www.trailrocacorba.com/;True
2019-01-20 00:00:00;Trail Rocacorba Marató Individual ó Equips;Canet d´Adri;Girona;Trail;38 Km;http://www.trailrocacorba.com/;True
2019-01-20 00:00:00;Trail Rocacorba Express;Canet d´Adri;Girona;Trail;20 Km;http://www.trailrocacorba.com/;True
2019-01-20 00:00:00;Media Maratón Ciudad De Antequera;Antequera;Málaga;Running;21,097 m;http://www.pdmantequera.es/;True
2019-01-20 00:00:00;Cross Internacional de Itálica -Masculino;Santiponce;Sevilla;Cross;11,075 m;http://www.crossinternacionaldeitalica.es/;False
2019-01-20 00:00:00;Carrera de Montaña Popular de Garín;Beasain;Gipuzkoa;Trail;11 Km;http://www.kirolprobak.com/home.php;True
2019-01-20 00:00:00;Diada Ciclista Sant Sebastiá;Palma de Mallorca;Illes Balears;Ciclismo;6 Km;https://sportmaniacs.com/es/services/inscription/diada-ciclista-sant-sebastia-2019;True
2019-01-20 00:00:00;Gran Fondo Abengoa Guadiamar;Sanlúcar la Mayor;Sevilla;Trail;30 Km;http://caguadiamar.blogspot.com.es/;True
2019-01-20 00:00:00;Gran Fondo Abengoa Guadiamar Popular;Sanlúcar la Mayor;Sevilla;Trail;12 Km;http://caguadiamar.blogspot.com.es/;True
2019-01-20 00:00:00;Maratón Barxeta-Buixcarró;Barxeta;Valencia;Trail;43 Km;http://maratodelbuscarro.com/;False
2019-01-20 00:00:00;Cross Popular Concello de Boborás;Boborás;Ourense;Cross;7,400 m;http://ourensedeportivo.com/;False
2019-01-20 00:00:00;Volta a la Marina - Xàbia;Xàbia;Alicante;Ciclismo;68 Km;http://www.voltalamarina.com/;True
2019-01-20 00:00:00;Marcha BTT Morisca Larga;Caminomorisco;Cáceres;Ciclismo;60 Km;http://www.tucrono.com/;True
2019-01-20 00:00:00;Marcha BTT Morisca Corta;Caminomorisco;Cáceres;Ciclismo;25 Km;http://www.tucrono.com/;True
2019-01-20 00:00:00;Circuito BTT Albacete Ontur;Ontur;Albacete;Ciclismo;42 Km;http://www.circuitobtt.com/cbtt2019/Inicio;True
2019-01-20 00:00:00;Campo a Través Ciudad de Marbella;Marbella;Málaga;Cross;8 Km;http://www.malaga.es/deportes/;True
2019-01-20 00:00:00;Trail Miramontes Largo;Santa Eufemia;Córdoba;Trail;22 Km;https://www.facebook.com/TrailMiramontes/;True
2019-01-20 00:00:00;Trail Miramontes Corto;Santa Eufemia;Córdoba;Trail;11 Km;https://www.facebook.com/TrailMiramontes/;True
2019-01-20 00:00:00;La Invernal de MotorLand. Runners 21k;Alcañiz;Teruel;Running;21 Km;http://www.motorlandaragon.com/;True
2019-01-20 00:00:00;Dragón Trail Largo;Uceda;Guadalajara;Trail;24 Km;http://fivestationstrail.com/;True
2019-01-20 00:00:00;Cross de la  Algaida;Sanlúcar de Barrameda;Cádiz;Cross;10 Km;http://www.dorsalchip.es/view/Inicio.aspx;True
2019-01-20 00:00:00;La Invernal de MotorLand. Runners 10k;Alcañiz;Teruel;Running;10 Km;http://www.motorlandaragon.com/;True
2019-01-20 00:00:00;Dragón Trail Corto;Uceda;Guadalajara;Trail;12 Km;http://fivestationstrail.com/;True
2019-01-20 00:00:00;La Invernal de MotorLand. Runners 5k;Alcañiz;Teruel;Running;5 Km;http://www.motorlandaragon.com/;True
2019-01-20 00:00:00;Serralades de Barxeta MABU 44k;Barxeta;Valencia;Trail;44 Km;https://www.mychip.es/;True
2019-01-20 00:00:00;"Cross Ciudad de Ávila “Memorial José Soriano"" 8k";Ávila;Ávila;Cross;8,500 m;http://www.atletismoecosport.com/web/;False
2019-01-20 00:00:00;La Invernal de MotorLand. Runners BTT;Alcañiz;Teruel;Ciclismo;30 Km;http://www.motorlandaragon.com/;True
2019-01-20 00:00:00;Trail Monte Ponoig 27K;Polop de la Marina;Alicante;Trail;27 Km;https://www.mychip.es/;True
2019-01-20 00:00:00;Trail Monte Ponoig 16K;Polop de la Marina;Alicante;Trail;16 Km;https://www.mychip.es/;True
2019-01-20 00:00:00;Pujada al Puig de Missa;Santa Eularia des Riu;Illes Balears;Running;2,200 m;http://www.clubatletismoibiza.com/;False
2019-01-20 00:00:00;Pujada Extrem al Puig de Missa;Santa Eularia des Riu;Illes Balears;Trail;11 Km;http://www.clubatletismoibiza.com/;True
2019-01-20 00:00:00;Duatlón Califas de Hierro;Posadas;Córdoba;Duatlón;27,500 m;http://www.triatlonandalucia.org/;True
2019-01-20 00:00:00;Trofeo Rector Campo a Través;Peñaranda de Bracamonte;Salamanca;Cross;6 Km;https://campus.usal.es/~deportes/competicionIndividual.php;True
2019-01-20 00:00:00;BTT Festes de Sant Raimon;Vilafranca del Penedès;Barcelona;Ciclismo;3 Km;http://www.metalbikers.com/;True
2019-01-20 00:00:00;Duatló de Muntanya dels Pèlags;Vilobí del Penedès;Barcelona;Duatlón;29 Km;http://duatlopelags.blogspot.com/;True
2019-01-20 00:00:00;"Pedalada Familiar ""La Barrufada""";Vallirana;Barcelona;Ciclismo;7 Km;http://www.pinxovallirana.com/;False
2019-01-20 00:00:00;Hivernal Beret-Montgarri Snowrunning 17k;Beret;Lleida;Trail;17 Km;http://www.beretmontgarri.com/;True
2019-01-20 00:00:00;Cros del Club Atlètic Calderí;Caldes de Montbui;Barcelona;Cross;5,300 m;https://www.facebook.com/cros.clubatleticcalderi;False
2019-01-20 00:00:00;5k Carchuna Calahonda;Motril;Granada;Running;5 Km;http://www.cruzandolameta.es/;False
2019-01-20 00:00:00;Hivernal Beret-Montgarri Snowrunning 6k;Beret;Lleida;Trail;6 Km;http://www.beretmontgarri.com/;True
2019-01-20 00:00:00;Milla Solidària de Valldoreix;San Cugat del Vallés;Barcelona;Running;1,609 m;https://www.runmagazine.es/;False
2019-01-20 00:00:00;Hivernal Beret-Montgarri Snowrunning 12k;Beret;Lleida;Trail;12 Km;http://www.beretmontgarri.com/;True
2019-01-20 00:00:00;Cross de Perlora;Perlora;Asturias;Cross;6 Km;https://www.facebook.com/Club-Nautico-Carre%C3%B1o-Candas-1049970928356787/;False
2019-01-20 00:00:00;Cross de Alcoi;Alcoi;Valencia;Cross;9 Km;http://www.timerlap.com/;False
2019-01-20 00:00:00;Trofeo Club Naútico Carreño de Cross;Perlora;Asturias;Cross;10,300 m;http://carreraspopularesasturias.com/;True
2019-01-20 00:00:00;Cross Popular San Antón Hombres;Valladolid;Valladolid;Cross;10,800 m;http://runvasport.es/;True
2019-01-20 00:00:00;Duatló d´Alpicat Circuit 1;Alpicat;Lleida;Duatlón;8,600 m;http://www.alpicat.cat/;True
2019-01-20 00:00:00;Duatló d´Alpicat Circuit 2;Alpicat;Lleida;Duatlón;15 Km;http://www.alpicat.cat/;True
2019-01-20 00:00:00;Carrera a favor de la Fundación Adifun 10k;Alcobendas;Madrid;Running;10 Km;http://carreraadifun.com/;False
2019-01-20 00:00:00;Trail de La Pólvora 24k;Cantoria;Almería;Trail;24 Km;http://trailcantoria.es/;True
2019-01-20 00:00:00;Trail de La Pólvora 14k;Cantoria;Almería;Trail;14 Km;http://trailcantoria.es/;True
2019-01-20 00:00:00;Circuito de Apertura. Rally Guerrero Bike;Puerto de Santa María;Cádiz;Ciclismo;40 Km;http://andaluciaciclismo.com/index.php/es/smartweb/seccion/circuito/andalucia/19CPCAXC1;True
2019-01-20 00:00:00;Cursa 10K Barri de Sant Antoni;Barcelona;Barcelona;Running;10 Km;http://www.cursasantantoni.cat/;True
2019-01-20 00:00:00;Cross de San Sebastián de los Reyes;San Sebastián de los Reyes;Madrid;Cross;4,800 m;http://laetus.es/;False
2019-01-20 00:00:00;"Trail de Montaña ""Afuega´l Pitu"" Subida al Monsacro";La Foz de Morcin ;Asturias;Trail;10 Km;http://corriendoxmorcin.com/;True
2019-01-20 00:00:00;Circuit MTB Valencia.Ribarroja;Riba-Roja de Túria;Valencia;Ciclismo;42 Km;http://www.dorsal1.es/;True
2019-01-20 00:00:00;Duatló de Granollers. Circuit Barcelona;Montmeló;Barcelona;Duatlón;26 Km;http://duatlogranollers.cat/;False
2019-01-20 00:00:00;"Media Maratón ""Los Barruecos""";Malpartida de Cáceres;Cáceres;Running;21,097 m;https://mediamaratonlosbarruecos2018.blogspot.com.es/;False
2019-01-20 00:00:00;"10,5k  ""Los Barruecos""";Malpartida de Cáceres;Cáceres;Running;10,500 m;https://mediamaratonlosbarruecos2018.blogspot.com.es/;False
2019-01-20 00:00:00;Acuatlón X3M;Majadahonda;Madrid;Duatlón;6 Km;https://www.facebook.com/TriatlonX3m/;True
2019-01-20 00:00:00;Carrera Contra la Violencia de Género - Memorial Ana Aibar;Paterna;Valencia;Running;6 Km;https://sportmaniacs.com/es/services/inscription/carrera-y-marcha-contra-la-violencia-de-genero-iv-memorial-ana-aibar;True
2019-01-20 00:00:00;Monegros Trail Robres Largo;Robres;Zaragoza;Trail;16 Km;http://www.monegrostrail.com/;True
2019-01-20 00:00:00;Monegros Trail Robres Corto;Robres;Zaragoza;Trail;10 Km;http://www.monegrostrail.com/;True
2019-01-20 00:00:00;Legua de Navidad Yeles;Yeles;Toledo;Running;5,572 m;http://www.evedeport.es/;False
2019-01-20 00:00:00;La Llanera Trail 21k;Sabadell;Barcelona;Trail;21 Km;http://trailues.wixsite.com/lallanera;True
2019-01-20 00:00:00;La Llanera Trail 43k;Sabadell;Barcelona;Trail;43 Km;http://trailues.wixsite.com/lallanera;True
2019-01-20 00:00:00;Media Maratón Solidaria Bajo Almanzora;Cuevas del Almanzora;Almería;Running;21,097 m;http://www.asuspuestos.com/;True
2019-01-20 00:00:00;La Maasaiada 32km;Sant Celoni;Barcelona;Trail;32 Km;http://www.montsenymaasais.cat/;True
2019-01-20 00:00:00;La Maasaiada 15km;Sant Celoni;Barcelona;Trail;15 Km;http://www.montsenymaasais.cat/;True
2019-01-20 00:00:00;Duatló de Muntanya dels Pèlags Open;Vilobí del Penedès;Barcelona;Duatlón;29 Km;http://duatlopelags.blogspot.com/;True
2019-01-20 00:00:00;Maratón Barxeta-Buixcarró 26k;Barxeta;Valencia;Trail;26 Km;http://maratodelbuscarro.com/;False
